Male	972.720000	977.940000
Music	977.960000	1017.300000
Male	1017.300000	1020.860000
Music	1020.880000	1066.540000
NOACTIVITY	1066.560000	1071.560000
Male	1071.560000	1072.660000
NOACTIVITY	1072.700000	1078.660000
Music	1078.660000	1079.760000
NOACTIVITY	1079.780000	1081.500000
Male	1081.500000	1083.660000
NOACTIVITY	1083.700000	1087.220000
Music	1087.220000	1089.920000
NOACTIVITY	1089.940000	1092.840000
Music	1092.840000	1100.120000
NOACTIVITY	1100.140000	1100.620000
Music	1100.620000	1106.480000
NOACTIVITY	1106.500000	1107.700000
Music	1107.700000	1109.060000
NOACTIVITY	1109.080000	1109.940000
Music	1109.940000	1112.700000
NOACTIVITY	1112.720000	1114.480000
Music	1114.480000	1118.480000
NOACTIVITY	1118.500000	1119.360000
Music	1119.360000	1119.680000
NOACTIVITY	1119.700000	1123.300000
Music	1123.300000	1149.560000
NOACTIVITY	1149.580000	1150.140000
Music	1150.140000	1171.400000
Male	1171.400000	1174.520000
Music	1174.540000	1188.520000
Male	1188.520000	1192.040000
Music	1192.060000	1214.600000
NOACTIVITY	1214.620000	1215.600000
Male	1215.600000	1216.240000
NOACTIVITY	1216.280000	1217.020000
Male	1217.020000	1223.920000
NOACTIVITY	1223.960000	1226.680000
Music	1226.680000	1236.680000
Male	1236.680000	1240.600000
NOACTIVITY	1240.640000	1245.220000
Music	1245.220000	1254.000000
NOACTIVITY	1254.020000	1260.120000
Male	1260.120000	1260.320000
NOACTIVITY	1260.360000	1261.480000
Female	1261.480000	1264.380000
Male	1264.380000	1267.700000
Female	1267.700000	1269.200000
Music	1269.220000	1285.500000
Female	1285.500000	1287.700000
Music	1287.720000	1322.680000
Male	1322.680000	1325.320000
NOACTIVITY	1325.360000	1326.060000
Female	1326.060000	1328.380000
NOACTIVITY	1328.420000	1328.840000
Music	1328.840000	1350.920000
NOACTIVITY	1350.940000	1351.460000
Music	1351.460000	1354.000000
NOACTIVITY	1354.020000	1354.820000
Music	1354.820000	1358.440000
NOACTIVITY	1358.460000	1359.780000
Music	1359.780000	1364.480000
NOACTIVITY	1364.500000	1365.520000
Music	1365.520000	1439.460000
Male	1439.460000	1450.480000
Music	1450.500000	1478.640000
NOACTIVITY	1478.660000	1479.820000
Female	1479.820000	1480.260000
NOACTIVITY	1480.300000	1481.000000
Female	1481.000000	1482.880000
NOACTIVITY	1482.920000	1483.600000
Male	1483.600000	1485.380000
Female	1485.380000	1487.480000
Male	1487.480000	1489.100000
Female	1489.100000	1493.200000
NOACTIVITY	1493.240000	1493.720000
Female	1493.720000	1496.520000
Male	1496.520000	1498.240000
Female	1498.240000	1508.240000
Male	1508.240000	1511.320000
Female	1511.320000	1533.340000
Male	1533.340000	1539.580000
Female	1539.580000	1541.760000
NOACTIVITY	1541.800000	1542.620000
Male	1542.620000	1552.140000
Music	1552.160000	1573.840000
Male	1573.840000	1580.120000
Music	1580.140000	1581.820000
Male	1581.820000	1588.780000
Music	1588.800000	1590.980000
Female	1590.980000	1592.980000
Male	1592.980000	1597.360000
Music	1597.380000	1611.180000
NOACTIVITY	1611.200000	1612.820000
Female	1612.820000	1613.540000
NOACTIVITY	1613.580000	1614.060000
Male	1614.060000	1628.240000
NOACTIVITY	1628.280000	1629.200000
Female	1629.200000	1633.020000
NOACTIVITY	1633.060000	1633.960000
Music	1633.960000	1688.140000
Male	1688.140000	1694.580000
Female	1694.580000	1696.240000
Male	1696.240000	1702.540000
NOACTIVITY	1702.580000	1702.980000
Music	1702.980000	1780.240000
Female	1780.240000	1788.040000
Music	1788.060000	1817.040000
NOACTIVITY	1817.060000	1817.920000
Female	1817.920000	1819.700000
NOACTIVITY	1819.740000	1820.640000
Female	1820.640000	1822.440000
Male	1822.440000	1824.880000
NOACTIVITY	1824.920000	1825.500000
Male	1825.500000	1830.720000
NOACTIVITY	1830.760000	1831.920000
Male	1831.920000	1832.640000
NOACTIVITY	1832.680000	1833.520000
Male	1833.520000	1834.920000
