NOACTIVITY	2838.480000	2842.820000
Female	2842.820000	2858.180000
NOACTIVITY	2858.220000	2860.460000
Music	2860.460000	2966.120000
Female	2966.120000	2969.280000
Music	2969.300000	2972.900000
NOACTIVITY	2972.920000	2974.500000
Male	2974.500000	2980.240000
Music	2980.260000	3042.100000
Female	3042.100000	3046.120000
Music	3046.140000	3051.220000
Male	3051.220000	3055.920000
Music	3055.940000	3058.160000
Male	3058.160000	3060.180000
Music	3060.200000	3075.800000
NOACTIVITY	3075.820000	3078.740000
Male	3078.740000	3083.820000
Music	3083.840000	3098.460000
Female	3098.460000	3101.880000
Music	3101.900000	3123.300000
NOACTIVITY	3123.320000	3124.320000
Music	3124.320000	3124.860000
NOACTIVITY	3124.880000	3130.940000
Male	3130.940000	3139.160000
Female	3139.160000	3140.340000
NOACTIVITY	3140.380000	3140.860000
Male	3140.860000	3141.340000
NOACTIVITY	3141.380000	3141.960000
Male	3141.960000	3143.200000
NOACTIVITY	3143.240000	3143.940000
Male	3143.940000	3145.700000
NOACTIVITY	3145.740000	3147.360000
Male	3147.360000	3149.100000
Female	3149.100000	3153.620000
NOACTIVITY	3153.660000	3154.240000
Male	3154.240000	3158.820000
Female	3158.820000	3166.320000
Male	3166.320000	3171.840000
NOACTIVITY	3171.880000	3172.620000
Female	3172.620000	3172.900000
NOACTIVITY	3172.940000	3174.320000
Female	3174.320000	3175.540000
Male	3175.540000	3182.380000
NOACTIVITY	3182.420000	3183.980000
Male	3183.980000	3186.000000
NOACTIVITY	3186.040000	3188.880000
Female	3188.880000	3189.940000
NOACTIVITY	3189.980000	3190.480000
Female	3190.480000	3192.980000
NOACTIVITY	3193.020000	3193.640000
Female	3193.640000	3195.100000
NOACTIVITY	3195.140000	3196.060000
Male	3196.060000	3196.380000
NOACTIVITY	3196.420000	3197.660000
Male	3197.660000	3199.880000
Music	3199.900000	3208.140000
Male	3208.140000	3210.220000
Female	3210.220000	3212.260000
Music	3212.280000	3225.860000
Male	3225.860000	3231.880000
NOACTIVITY	3231.920000	3233.280000
Male	3233.280000	3234.080000
NOACTIVITY	3234.120000	3234.560000
Male	3234.560000	3236.480000
NOACTIVITY	3236.520000	3237.240000
Music	3237.240000	3243.820000
Female	3243.820000	3247.180000
Music	3247.200000	3258.280000
Female	3258.280000	3259.500000
Male	3259.500000	3260.260000
Music	3260.280000	3262.600000
Female	3262.600000	3267.400000
Male	3267.400000	3268.180000
NOACTIVITY	3268.220000	3268.820000
Female	3268.820000	3272.840000
Music	3272.860000	3285.000000
Female	3285.000000	3287.640000
Music	3287.660000	3288.960000
Male	3288.960000	3290.240000
NOACTIVITY	3290.280000	3290.940000
Music	3290.940000	3295.540000
Female	3295.540000	3300.080000
Music	3300.100000	3301.700000
Female	3301.700000	3307.100000
Music	3307.120000	3350.280000
NOACTIVITY	3350.300000	3352.500000
Female	3352.500000	3352.900000
NOACTIVITY	3352.940000	3358.460000
Male	3358.460000	3359.720000
NOACTIVITY	3359.760000	3361.760000
Female	3361.760000	3363.620000
NOACTIVITY	3363.660000	3364.500000
Female	3364.500000	3365.400000
NOACTIVITY	3365.440000	3365.900000
Male	3365.900000	3366.280000
NOACTIVITY	3366.320000	3367.280000
Male	3367.280000	3372.200000
NOACTIVITY	3372.240000	3372.960000
Female	3372.960000	3374.640000
NOACTIVITY	3374.680000	3376.840000
Male	3376.840000	3380.380000
NOACTIVITY	3380.420000	3381.080000
Male	3381.080000	3381.660000
NOACTIVITY	3381.700000	3382.140000
Male	3382.140000	3384.440000
NOACTIVITY	3384.480000	3386.460000
Male	3386.460000	3386.860000
NOACTIVITY	3386.900000	3388.840000
Female	3388.840000	3390.720000
NOACTIVITY	3390.760000	3392.040000
Female	3392.040000	3393.280000
NOACTIVITY	3393.320000	3394.140000
Female	3394.140000	3395.880000
NOACTIVITY	3395.920000	3396.660000
Male	3396.660000	3402.100000
NOACTIVITY	3402.140000	3402.940000
Male	3402.940000	3407.160000
NOACTIVITY	3407.200000	3407.840000
Female	3407.840000	3417.880000
Male	3417.880000	3427.500000
NOACTIVITY	3427.540000	3428.000000
Female	3428.000000	3429.020000
NOACTIVITY	3429.060000	3429.520000
Female	3429.520000	3436.420000
Male	3436.420000	3437.840000
NOACTIVITY	3437.880000	3441.660000
Male	3441.660000	3444.360000
NOACTIVITY	3444.400000	3448.020000
Music	3448.020000	3477.020000
Male	3477.020000	3480.040000
Music	3480.060000	3491.760000
Male	3491.760000	3499.540000
Music	3499.560000	3590.060000
Female	3590.060000	3591.440000
Male	3591.440000	3592.420000
Music	3592.440000	3606.200000
NOACTIVITY	3606.220000	3607.960000
Music	3607.960000	3610.380000
NOACTIVITY	3610.400000	3610.800000
Male	3610.800000	3611.100000
NOACTIVITY	3611.140000	3614.780000
Music	3614.780000	3617.280000
NOACTIVITY	3617.300000	3620.500000
Music	3620.500000	3628.640000
Female	3628.640000	3629.860000
NOACTIVITY	3629.900000	3631.520000
Music	3631.520000	3676.860000
NOACTIVITY	3676.880000	3677.860000
Male	3677.860000	3683.080000
Music	3683.100000	3755.360000
Male	3755.360000	3761.960000
Music	3761.980000	3836.860000
Male	3836.860000	3839.220000
Music	3839.240000	3881.180000
Female	3881.180000	3883.540000
Music	3883.560000	3984.860000
NOACTIVITY	3984.880000	3986.060000
Male	3986.060000	3987.100000
NOACTIVITY	3987.140000	3988.280000
Male	3988.280000	3988.760000
NOACTIVITY	3988.800000	3990.040000
Female	3990.040000	3993.240000
Music	3993.260000	4012.500000
Male	4012.500000	4013.700000
Female	4013.700000	4016.320000
Male	4016.320000	4022.740000
NOACTIVITY	4022.780000	4023.960000
Female	4023.960000	4025.220000
Male	4025.220000	4031.800000
Female	4031.800000	4033.040000
Male	4033.040000	4034.740000
Female	4034.740000	4036.700000
Male	4036.700000	4039.940000
Female	4039.940000	4046.780000
Male	4046.780000	4048.100000
Music	4048.120000	4061.640000
Male	4061.640000	4064.420000
Female	4064.420000	4069.060000
Music	4069.080000	4073.480000
Female	4073.480000	4076.420000
Music	4076.440000	4089.520000
Male	4089.520000	4103.700000
