Language,Gender,Filename,Text,Start,End,Raw E,Norm E,Diff E,Z0 E,NormZ0 E,Raw F0,Norm F0,Diff F0,Z0 F0,NormZ0 F0,Raw duration,Norm duration,Diff duration,NormZ0 duration,Z0 duration,NormZ0 MFCC,Diff MFCC
cn,male,49.wav,我,0,230,0.015588179339344303,0.00847204703062129,-0.9547188259112988,-0.6450376233496863,-0.6450376233496864,67.44186046511628,0.4511593656882556,-0.34680602081866035,-0.35882994895165904,-0.3588299489516592,230.0,0.24637681159420288,-0.1675257731958763,-0.1750318267425675,-0.17503182674256715,"[-9.07094968  1.41643759  1.81624513 -0.05611544  0.44526747 -0.53141258
 -0.23866952 -0.22971643  0.09448172  0.07104962  0.61358467  0.40151439
  0.28768092  0.19779869  0.28393373 -0.1689473   0.48350258  0.09052737
  0.45916928  0.5112477   0.52549393  0.47367419  0.47450809  0.53182644
  0.46665189  0.53671898  0.47011734  0.29252979  0.36929681  0.39896062
  0.30262972  0.37850265  0.35222484  0.28742881  0.3074115   0.2536928
  0.42408867  0.28104402  0.36553904  0.31336853]","[-1.92397898e+01  1.31904391e+00  2.46253617e+00 -1.11295597e+00
 -1.59926402e-01 -1.93175822e+00 -1.53887193e+00 -1.48021268e+00
 -8.32733706e-01 -8.53478325e-01  3.07200496e-01 -5.01357030e-02
 -4.23569765e-01 -6.72727714e-01 -4.28151923e-01 -1.27193923e+00
 -1.31574252e-01 -7.87252265e-01 -8.82317265e-02  2.54917924e-02
 -3.90402270e-02 -1.27917214e-01  2.30168246e-01  7.52579129e-02
  2.27406213e-02  9.63883045e-02 -1.83131991e-01 -3.97964089e-01
  3.91734037e-02  5.88428007e-03 -3.88273053e-01 -3.44410400e-01
 -3.13221528e-01 -3.62723519e-01 -4.46141368e-01 -4.98444761e-01
 -7.19764959e-02 -3.00133003e-01  1.31216509e-01 -2.25581808e-02]"
cn,male,49.wav,现在,230,1730,0.14915090272912482,0.22016154022112555,0.1767136082173398,0.14316086319958443,0.1431608631995844,142.59259259259258,0.9990181639666175,0.44639056489563167,1.2428312088745759,1.2428312088745757,750.0,1.0,2.3788659793814437,2.929408635172112,2.9294086351721127,"[-8.8774967   0.93089719  1.20254456 -0.31218372  0.66835425  0.32731537
  0.33759445  0.39687092  0.29019163 -0.1135342   0.51742452  0.21324877
  0.37916723  0.1850186   0.31848291  0.14452741  0.50511133  0.05964934
  0.40304899  0.31251736  0.38494505  0.24111695  0.28908195  0.34736723
  0.35935046  0.41104105  0.45322544  0.28320359  0.42143312  0.51927198
  0.37622974  0.29210237  0.42994951  0.39729703  0.44019636  0.38233147
  0.44392924  0.36349587  0.34900246  0.30823391]","[-18.8507962    0.52409924   1.29256171  -1.62840124   0.26096513
  -0.42609791  -0.23777374  -0.17035778  -0.48625745  -1.23413525
   0.10233783  -0.49551648  -0.24025738  -0.69387329  -0.3585692
  -0.76736726  -0.09276249  -0.85981851  -0.19966928  -0.37313363
  -0.29605903  -0.55607896  -0.25055137  -0.2976856   -0.21242724
  -0.16034161  -0.21248307  -0.4171577    0.18588104   0.30922074
  -0.2395001   -0.49406092  -0.16167165  -0.11912779  -0.20690491
  -0.24412377  -0.02855983  -0.09480812   0.08004155  -0.03857382]"
cn,male,49.wav,变成,1730,2250,0.05860429470318831,0.07665019905752991,-0.5903220325722054,-0.39118508001643976,-0.3911850800164399,74.25742574257426,0.5008457399495473,-0.2748694880032201,-0.2135722000981055,-0.2135722000981054,260.0,0.2898550724637681,-0.02061855670103086,0.0040705075986641,0.004070507598664384,"[-6.44022504  2.0851082   1.11936212  0.05186056  1.47546213  0.04335421
  0.45259693  0.13857406  0.61366111 -0.20392582  0.47324482  0.44143314
  0.34208021  0.26177463  0.29837755  0.20519525  0.26168106  0.1100151
  0.0985879   0.12899965  0.41560383 -0.01087997  0.28748163  0.13991004
  0.45565675  0.46596881  0.37787419  0.24356415  0.34783686  0.42728461
  0.43603895  0.22697112  0.36129093  0.36840325  0.36700709  0.41522924
  0.3767427   0.3432125   0.38319789  0.28740856]","[-1.39499507e+01  2.41381612e+00  1.13398058e+00 -8.95608777e-01
  1.78371283e+00 -9.23984401e-01  2.18807180e-02 -7.10316674e-01
  8.63987412e-02 -1.42054484e+00  8.21598443e-03  4.43002524e-02
 -3.14569152e-01 -5.66874885e-01 -3.99061789e-01 -6.69715701e-01
 -5.29990983e-01 -7.41454263e-01 -8.04234900e-01 -7.41244647e-01
 -2.39993961e-01 -1.02003115e+00 -2.54700216e-01 -7.17126921e-01
 -1.35695367e-03 -4.81373420e-02 -3.43412134e-01 -4.98736972e-01
 -2.12132956e-02  7.72964778e-02 -1.18603496e-01 -6.06872222e-01
 -2.95544198e-01 -1.83189993e-01 -3.38768901e-01 -1.79084294e-01
 -1.75582591e-01 -1.45318590e-01  1.85864533e-01 -1.03531088e-01]"
cn,male,49.wav,大人,2250,2730,0.039907552860677244,0.04701690239732047,-0.748705296976094,-0.5015208327598376,-0.5015208327598375,36.55913978494624,0.22602023849113975,-0.6727651686221304,-1.0170225275352103,-1.0170225275352103,240.0,0.2608695652173913,-0.11855670103092783,-0.11533104862882364,-0.1153310486288233,"[-7.17475268  1.89085621  0.17032345 -0.60285812  1.23123741  0.11453909
  0.79749565  0.08128792  0.4911005   0.42598477  0.58311558  0.35684075
  0.28129273  0.22743282  0.33295773  0.39752089  0.28316921  0.18221203
  0.33556634  0.29235791  0.38751389  0.32778338  0.22525484  0.15488916
  0.54085319  0.48334497  0.32640311  0.15564564  0.43063827  0.43724349
  0.40701677  0.27226042  0.40437836  0.36288002  0.49320804  0.29381146
  0.34827666  0.41824239  0.4093638   0.37405523]","[-1.54269327e+01  2.09577959e+00 -6.75291017e-01 -2.21350592e+00
  1.32294093e+00 -7.99171600e-01  8.00598683e-01 -8.30070965e-01
 -1.30577191e-01 -1.21515367e-01  2.42288171e-01 -1.55820342e-01
 -4.36369876e-01 -6.23695889e-01 -3.29416640e-01 -3.60146461e-01
 -4.91395827e-01 -5.71784769e-01 -3.33668974e-01 -4.13570691e-01
 -2.91361438e-01 -3.96517169e-01 -4.16023977e-01 -6.86841823e-01
  1.85364374e-01 -1.26420153e-02 -4.32847417e-01 -6.79676159e-01
  2.11783628e-01  1.02405429e-01 -1.77268100e-01 -5.28428394e-01
 -2.11531035e-01 -1.95435894e-01 -1.11394582e-01 -4.19129439e-01
 -2.37874178e-01  4.15238311e-02  2.66838941e-01  1.66732399e-01]"
cn,male,49.wav,了,2730,3010,0.010242851817218417,0.0,-1.0,-0.6765821962373949,-0.676582196237395,134.9056603773585,0.9429794092311112,0.36525697889944647,1.0790023225358596,1.0790023225358596,280.0,0.31884057971014496,0.07731958762886611,0.12347206382615183,0.12347206382615207,"[-9.10024733  0.15995798  0.58100303 -0.58651776  0.73659009  0.30575848
  0.44190557  0.01957351  0.49837793  0.15145848  0.32749922  0.48960272
  0.30759385  0.22898861  0.64094674  0.1902295   0.60412029  0.03619344
  0.52494338  0.42982693  0.52156839  0.43667397  0.26726696  0.42830702
  0.62572019  0.47925387  0.3505378   0.28168916  0.40320286  0.53242184
  0.35590308  0.45782062  0.53661853  0.44230277  0.41489327  0.41611433
  0.55686107  0.4331254   0.52822039  0.32937631]","[-1.92987013e+01 -7.38110884e-01  1.07639040e-01 -2.18061406e+00
  3.89703769e-01 -4.63894935e-01 -2.25838970e-03 -9.59082383e-01
 -1.17693552e-01 -6.87655624e-01 -3.02285131e-01  1.58255234e-01
 -3.83669957e-01 -6.21121726e-01  2.90879226e-01 -6.93804734e-01
  8.50688885e-02 -9.14942043e-01  4.23753041e-02 -1.37826961e-01
 -4.62187829e-02 -1.96038430e-01 -3.07107004e-01 -1.34039836e-01
  3.71363688e-01 -2.09991508e-02 -3.90911392e-01 -4.20274459e-01
  1.34582461e-01  3.42374996e-01 -2.80587832e-01 -2.07026855e-01
  4.63147822e-02 -1.93427291e-02 -2.52493108e-01 -1.77334454e-01
  2.18566322e-01  7.85860971e-02  6.34658873e-01  2.73723908e-02]"
cn,male,49.wav,但,3010,3190,0.09619585135951639,0.13623072702862324,-0.27187759410242013,-0.16934467940496162,-0.1693446794049617,28.78787878787879,0.16936671575846834,-0.7547888231503721,-1.1826486835814283,-1.182648683581428,180.0,0.17391304347826086,-0.41237113402061853,-0.47353571731128663,-0.47353571731128635,"[-5.93583001  2.99168727  0.61282941 -0.95935233  0.55768975  0.32121152
  0.6444471  -0.13279982  0.20453782  0.09910735  0.88393746  0.28858625
  0.42161733  0.14591915  0.23430195  0.17948725  0.01967022  0.24369388
  0.20185917  0.18143676  0.35254268  0.03302851  0.51194832  0.20382555
  0.38163681  0.49367325  0.34087239  0.22400281  0.27101215  0.27129081
  0.44253762  0.19813701  0.38700481  0.44223028  0.49426518  0.32685317
  0.41141237  0.37310519  0.40867286  0.29204909]","[-1.29357174e+01  3.89810084e+00  1.68313664e-01 -2.93110070e+00
  5.21775388e-02 -4.36800169e-01  4.55043175e-01 -1.27761251e+00
 -6.37895198e-01 -7.95616446e-01  8.83168779e-01 -3.17290301e-01
 -1.55199522e-01 -7.58566173e-01 -5.28111299e-01 -7.11095565e-01
 -9.64670040e-01 -4.27296697e-01 -5.99170091e-01 -6.36063097e-01
 -3.55312561e-01 -9.39191122e-01  3.27232509e-01 -5.87901192e-01
 -1.63583221e-01  8.45619068e-03 -4.07705840e-01 -5.38994854e-01
 -2.37392243e-01 -3.16004769e-01 -1.05467271e-01 -6.56814644e-01
 -2.45406507e-01 -1.95034478e-02 -1.09489942e-01 -3.53805388e-01
 -9.97157379e-02 -7.08786233e-02  2.64700723e-01 -8.90565953e-02]"
cn,male,49.wav,我,3190,3250,0.02435445167462934,0.022366101454854587,-0.8804582493460787,-0.5933049062263165,-0.5933049062263166,5.555555555555555,0.0,-1.0,-1.6777910284910857,-1.6777910284910857,60.0,0.0,-1.0,-1.1899450546762125,-1.1899450546762125,"[-6.95066865  3.23687198  1.55112194 -0.98051547  0.71177166 -0.04753161
  1.03953732  0.48774701  0.2910961   0.07127359  0.81393205  0.41502858
  0.20771412  0.51504058  0.60786223  0.42567789  0.4160226   0.23616153
  0.33033672  0.51827861  0.40454058  0.19055041  0.36920233  0.40240012
  0.75193287  0.41362363  0.60998594  0.32651045  0.23209595  0.33260187
  0.41762066  0.43762572  0.50883375  0.395231    0.50789865  0.5594354
  0.79814743  0.40220349  0.30043009  0.2107144 ]","[-1.49763464e+01  4.29952629e+00  1.95709855e+00 -2.97370044e+00
  3.42879541e-01 -1.08334008e+00  1.34708430e+00  1.96149299e-02
 -4.84656228e-01 -8.53016454e-01  7.34026998e-01 -1.81651358e-02
 -5.83800351e-01 -1.47827989e-01  2.24246378e-01 -3.14824691e-01
 -2.52775994e-01 -4.44998421e-01 -3.44053373e-01  3.95948248e-02
 -2.60225093e-01 -6.49177140e-01 -4.28382840e-02 -1.86418946e-01
  6.47978517e-01 -1.55066014e-01  5.99013617e-02 -3.28030774e-01
 -3.46899502e-01 -1.61423505e-01 -1.55833703e-01 -2.42005647e-01
 -7.86081907e-03 -1.23708507e-01 -8.49267292e-02  1.06013885e-01
  7.46567722e-01  1.58312087e-03 -7.02730982e-02 -3.42751280e-01]"
cn,male,49.wav,从来没有,3250,3960,0.09834861745463407,0.13964274163919108,-0.253641148174312,-0.15664048369075406,-0.15664048369075415,88.48920863309353,0.604597323613863,-0.12465669196234606,0.08974478986408095,0.0897447898640809,177.5,0.17028985507246375,-0.4246134020618557,-0.4884609118397226,-0.4884609118397223,"[-6.3251395   2.28549258  0.96002367 -0.29072612  0.87192968  0.06112685
  0.61971584  0.20157035  0.4431286  -0.02187086  0.45315256  0.35113685
  0.26370514  0.1790385   0.25492113  0.31422394  0.34135378  0.16485006
  0.1500046   0.12258416  0.32735627 -0.07883025  0.30681066  0.15067379
  0.44262053  0.42972122  0.39293329  0.14611333  0.36806883  0.46358778
  0.41839421  0.22803204  0.41075502  0.41918721  0.33992681  0.292217
  0.40591193  0.33489688  0.34534961  0.3611911 ]","[-13.71853766   2.74189282   0.83021369  -1.5852088    0.64504516
  -0.89282254   0.39920452  -0.57862553  -0.21550454  -1.04510305
  -0.03458922  -0.16931407  -0.47161036  -0.70376781  -0.48658386
  -0.49422205  -0.38688971  -0.61258701  -0.70213724  -0.75411323
  -0.40137043  -1.14513457  -0.20458948  -0.69536454  -0.02992786
  -0.1221825   -0.3172457   -0.69929397   0.03571794   0.16882628
  -0.15427007  -0.60503464  -0.19909764  -0.07059368  -0.38755903
  -0.42228172  -0.11175222  -0.16602648   0.06873725   0.12660732]"
cn,male,49.wav,忘记,3960,4260,0.10733292260704468,0.15388236596035973,-0.17753357871512115,-0.10362108168918714,-0.10362108168918718,135.96491228070175,0.9507014960080614,0.37643710940992564,1.1015777862992808,1.1015777862992808,150.0,0.13043478260869565,-0.5592783505154639,-0.6526380516525181,-0.6526380516525179,"[-6.81683219  1.83538247  1.35589426 -0.41125186  0.73057363  0.10357922
  1.16738545  0.28079239  0.35648053 -0.40598757  0.64262425  0.76317953
  0.22181575  0.19951538  0.12483814  0.29523184  0.38215085  0.25091039
  0.23262964  0.27646496  0.34841553  0.19006615  0.49097701  0.14893913
  0.38030571  0.40255526  0.41582562  0.23298379  0.32387246  0.43248438
  0.29653494  0.25304424  0.50285702  0.40588048  0.34239997  0.39264388
  0.35719177  0.43504861  0.39339323  0.26873159]","[-14.70722921   2.00495593   1.5849115   -1.8278176    0.37835269
  -0.81838822   1.63574189  -0.41301514  -0.36890249  -1.83724552
   0.36906736   0.80545704  -0.55554472  -0.66988733  -0.74857355
  -0.52479193  -0.31361351  -0.41033723  -0.53806944  -0.44544973
  -0.3628598   -0.65006872   0.27286412  -0.69887172  -0.16650054
  -0.17767603  -0.27746837  -0.52051171  -0.08864731   0.09040648
  -0.40059286  -0.56171198  -0.01951443  -0.10009687  -0.38310319
  -0.22373595  -0.21836544   0.08337535   0.21741556  -0.16178726]"
cn,male,49.wav,小,4260,4550,0.6411798028050709,1.0,4.34477369224195,3.0467886459798557,3.0467886459798557,142.72727272727272,0.9999999999999999,0.4478120789643252,1.2457015992798492,1.245701599279849,290.0,0.3333333333333333,0.1262886597938144,0.18317284193989547,0.18317284193989591,"[-6.43850559e+00  4.66651211e-01  1.30211386e+00 -1.46629238e-01
  4.47754247e-01  3.20421817e-04  1.08420823e+00  1.88685764e-01
  8.99114276e-01  3.20038957e-02  7.81811840e-01  5.52919421e-01
  1.30778003e-01  2.58783588e-01  1.31902499e-01  3.00544495e-01
  3.86350981e-01  4.14724039e-02  3.14190435e-01  5.67703890e-01
  3.44909213e-01  1.17626487e-01  5.09089234e-01  2.14907859e-01
  3.23158890e-01  5.05709530e-01  2.92815634e-01  1.53973395e-01
  3.64386661e-01  5.11059467e-01  2.60336679e-01  3.28129439e-01
  5.61619324e-01  3.81152057e-01  3.51320008e-01  3.67312345e-01
  3.92861048e-01  3.23625522e-01  4.74585224e-01  3.10185922e-01]","[-13.94649324  -0.23598141   1.48238318  -1.29515311  -0.15523468
  -0.99943818   1.44794302  -0.60556022   0.59175251  -0.93400015
   0.66559707   0.30804381  -0.73795831  -0.57182378  -0.73434579
  -0.51624063  -0.3060696   -0.90253599  -0.37611491   0.13873506
  -0.36927173  -0.78343757   0.3198203   -0.56549476  -0.29174674
   0.03304342  -0.49120846  -0.68311769   0.0253566    0.28851486
  -0.47376298  -0.43165986   0.09506207  -0.15492381  -0.36703208
  -0.27381686  -0.14031118  -0.19409485   0.46867663  -0.03248521]"
cn,male,49.wav,王子,4550,5020,0.1329048371620937,0.19441242924958585,0.039090437298035845,0.0472873741951372,0.047287374195137157,69.78021978021978,0.4682063150398938,-0.3221252416378655,-0.3089933181961602,-0.3089933181961604,235.0,0.2536231884057971,-0.14304123711340197,-0.14518143768569547,-0.14518143768569522,"[-8.56288729  1.51925862  1.55373762 -0.57606747  1.14153549  0.39846997
  1.03947255  0.33495038  0.47161799 -0.07844313  0.55181449  0.41743937
  0.29320177  0.2587397   0.14492841  0.2536486   0.41483235  0.11203988
  0.31648305  0.11986581  0.28406312  0.101053    0.31256547  0.19997261
  0.40100308  0.29563253  0.32133652  0.2051563   0.37909165  0.54549745
  0.41709361  0.33351191  0.33736844  0.29725209  0.4736639   0.37043191
  0.41479698  0.3592419   0.32115336  0.35597815]","[-1.82181822e+01  1.48738630e+00  1.96208514e+00 -2.15957846e+00
  1.15370286e+00 -3.01338195e-01  1.34693806e+00 -2.99800107e-01
 -1.65068184e-01 -1.16176889e+00  1.75603323e-01 -1.24619302e-02
 -4.12507555e-01 -5.71896389e-01 -7.08111353e-01 -5.91724726e-01
 -2.54913828e-01 -7.36695864e-01 -3.71562483e-01 -7.59565857e-01
 -4.80539697e-01 -8.13951058e-01 -1.89670055e-01 -5.95691167e-01
 -1.21139009e-01 -3.96093570e-01 -4.41651039e-01 -5.77781594e-01
  6.67353449e-02  3.75342049e-01 -1.56899068e-01 -4.22337098e-01
 -3.42188970e-01 -3.40943706e-01 -1.46606952e-01 -2.67649419e-01
 -9.23092814e-02 -1.05401525e-01 -6.14177161e-03  1.10347375e-01]"
en,male,70.wav,i,735,995,0.4204710632763511,0.8647704261721748,0.7931616798536141,1.296661956904645,1.2966619569046447,136.73469387755102,0.7892937279623893,0.6839252739873859,1.2761494896085646,1.2761494896085646,260.0,0.3829787234042553,0.1547169811320757,0.006342174800014295,0.00634217480001454,"[-5.64063899  3.41723575  0.83792669 -0.47790351  0.56106849  0.65399742
  0.08845201  0.24457953 -0.23126674  0.60860543  0.61547341 -0.01703944
  0.00768582 -0.41970513  0.27007754 -0.08682053  0.25616965  0.2630159
  0.65253318  0.15280502  0.50597469 -0.14324252 -0.03268588 -0.03512562
  0.23355325  0.59244941  0.62646148  0.58215372  0.74165929  0.65394293
  0.76395922  0.96565376  0.50264918  0.44556606  0.42859375  0.36462944
  0.69846201  0.48441578  0.5933044   0.44731205]","[-13.57687394   4.84414584   0.35341391  -1.91425601   0.09503669
   0.41682293  -0.85028965  -0.55069336  -1.46709386   0.01587824
   0.20197825  -1.03947192  -0.98604196  -1.72520375  -0.4501069
  -1.14916043  -0.44506511  -0.5700266    0.35417117  -0.75049089
  -0.05715838  -1.27508943  -1.06335552  -1.07229184  -0.54437706
   0.30025929   0.57458862   0.45048096   0.5647232    0.42897596
   1.04258055   1.88731194   1.33909608   0.77371955   0.42223399
   0.51400795   0.74253618  -0.03772819   0.32411402   0.02381761]"
en,male,70.wav,managed,995,1455,0.4725315911186204,0.9844513839454088,1.0413284774129163,1.6598729441297053,1.659872944129705,160.67415730337078,1.0000000000000002,1.1334583239810405,2.0156460542225494,2.01564605422255,153.33333333333334,0.15602836879432627,-0.5295597484276727,-0.6894850032587191,-0.689485003258719,"[-5.97921118  2.68155176  1.18299525  0.92292609  1.46262793 -0.0102803
 -0.1395999  -0.11743436  0.58538687 -0.13126977  0.48978417  0.40669582
  0.18807827 -0.02519447  0.38725321 -0.03299456  0.16757671  0.41901696
  0.4097968  -0.00823024  0.71290993  0.32632933  0.21809084  0.34492858
  0.27311153  0.42305381  0.48574479  0.27405787  0.68964679  0.49101752
  0.20691286  0.51629515  0.33875395  0.19701469  0.37605801  0.37072771
  0.38955996  0.32714612  0.5102029   0.35165573]","[-14.33178481   3.58598139   0.91076649   0.76560897   1.85460917
  -1.02227129  -1.23628124  -1.21573365   0.18231708  -1.21911421
  -0.0434844   -0.05788765  -0.65843557  -1.04353323  -0.21153062
  -1.0566857   -0.63698211  -0.31499902  -0.14956813  -1.01343883
   0.32844817  -0.37330237  -0.57727134  -0.29010446  -0.46720554
  -0.07151624   0.22090222  -0.31716365   0.4549893    0.07295637
  -0.44678174   0.54372635   0.57640369  -0.21571942   0.24790078
   0.53932907  -0.02811846  -0.35013783   0.13865128  -0.19512267]"
en,male,70.wav,to,1455,1535,0.16647401300724596,0.2808614358545369,-0.4176142605242755,-0.4754007401929257,-0.475400740192926,50.0,0.025887143688190783,-0.9447708578143361,-1.4031088970316647,-1.403108897031664,80.0,0.0,-1.0,-1.1678661881740986,-1.1678661881740984,"[-6.57104455  2.43106435  1.20780794  1.0726073   2.8066711  -0.38939155
  0.63819472 -0.05011412  0.33670173 -0.20919485  0.52129101  0.1843512
 -0.1292509   0.22966345  0.67867142  0.26945438  0.26337628  0.40259395
  0.5254137   0.60383403  0.46644745  0.17954119  0.62281725  0.11204279
 -0.0681784   0.32349157  0.5324174   0.03993986  0.58860543  0.33360923
  0.26379798  0.43381675  0.27216972  0.393318    0.53601133  0.33709105
  0.63231043  0.44891365  0.39704907  0.36267309]","[-1.56513895e+01  3.15759860e+00  9.50843788e-01  1.05195744e+00
  4.47777660e+00 -1.84357960e+00  8.01829968e-02 -1.09206251e+00
 -3.19957059e-01 -1.34918599e+00  1.80463497e-02 -5.72949776e-01
 -1.23472946e+00 -6.03167117e-01  3.81813292e-01 -5.37068834e-01
 -4.29453532e-01 -3.41847055e-01  9.03661422e-02 -1.40239101e-02
 -1.30814086e-01 -6.55200955e-01  2.07215743e-01 -7.69405379e-01
 -1.13300455e+00 -2.90027271e-01  3.38212170e-01 -9.00486765e-01
  2.41816271e-01 -2.71007375e-01 -2.94689284e-01  2.97115299e-01
  2.66551575e-01  5.65729273e-01  7.78685597e-01  3.99663529e-01
  5.77499965e-01 -1.08251700e-01 -1.13881092e-01 -1.69905888e-01]"
en,male,70.wav,grow,1535,1945,0.21405426884805898,0.3902427814946888,-0.19080442573270898,-0.1434472926842512,-0.14344729268425144,80.37974683544304,0.293278400011782,-0.37430275625102255,-0.46467021864330726,-0.4646702186433069,410.0,0.7021276595744681,1.1169811320754721,0.9848491439451084,0.9848491439451086,"[-7.93019357  4.74873741  2.31094469 -0.65267887  0.76359233  0.40482514
  0.44293671 -0.03732748  0.39179862 -0.22823533  0.38498576  0.33556307
  0.64893447  0.30391975  0.35526936  0.41609191  0.16848451 -0.02727545
  0.54475343  0.27924874  0.60243871  0.2345576   0.41349539  0.40335894
  0.14819771  0.4535293   0.51328781  0.30942015  0.39838969  0.21548324
  0.40551994  0.32390712  0.22921878  0.30220273  0.30974045  0.29072131
  0.39964855  0.42352487  0.59738633  0.4134533 ]","[-1.86818699e+01  7.12127577e+00  2.73262333e+00 -2.24861099e+00
  4.90302227e-01 -1.22984996e-01 -2.50302943e-01 -1.06857273e+00
 -2.08676828e-01 -1.38096819e+00 -2.48148647e-01 -2.22666909e-01
  1.78514306e-01 -4.74860506e-01 -2.76651558e-01 -2.85140920e-01
 -6.35015567e-01 -1.04458939e+00  1.30500960e-01 -5.44026063e-01
  1.22594264e-01 -5.49544961e-01 -1.98515869e-01 -1.69849274e-01
 -7.10891301e-01 -4.63115567e-03  2.90130636e-01 -2.29055796e-01
 -1.59493312e-01 -5.29132660e-01  8.42295135e-02 -3.15153018e-02
  6.66778469e-02  2.03015547e-01  2.78343974e-02  2.07127890e-01
 -2.94927861e-03 -1.58685450e-01  3.33223922e-01 -5.36790412e-02]"
en,male,70.wav,up,1945,2205,0.21137889610676497,0.3840924179592177,-0.20355763268243401,-0.16211258124038147,-0.1621125812403817,93.87755102040816,0.4120810627916088,-0.12084222643228865,-0.047719360260725256,-0.047719360260725104,260.0,0.3829787234042553,0.1547169811320757,0.006342174800014295,0.00634217480001454,"[-7.62121099e+00  3.72859150e+00  1.31064595e+00 -8.20606941e-01
  4.28947568e-01  3.69453514e-01  1.03653809e+00 -3.92347396e-03
  4.13573099e-01  4.58095272e-01  7.24664330e-01  9.76622995e-01
  2.77891250e-01  5.82326709e-02  3.39474832e-01  2.86857000e-01
  2.14951839e-01  4.03860916e-01  5.46954157e-01  5.93868661e-01
  7.77410123e-01  2.90335816e-01  5.95550506e-01  1.22141095e-01
  2.16185543e-01  3.74211771e-01  3.03206950e-01  2.67934303e-01
  4.74045535e-01  5.09895012e-01  5.91442224e-01  6.61659969e-01
  6.47439207e-01  4.63243198e-01  5.44337348e-01  4.34395094e-01
  4.31789255e-01  4.50317981e-01  4.21105548e-01  5.87871230e-01]","[-1.79929347e+01  5.37662546e+00  1.11694709e+00 -2.56986674e+00
 -1.62823549e-01 -1.99614251e-01  7.54403141e-01 -1.00720765e+00
 -1.64698485e-01 -2.35351849e-01  4.15220789e-01  1.26235075e+00
 -4.95328376e-01 -8.99380426e-01 -3.08810097e-01 -5.07170588e-01
 -5.34354375e-01 -3.39775836e-01  1.35068023e-01 -3.02959589e-02
  4.48638902e-01 -4.42425945e-01  1.54364225e-01 -7.48622114e-01
 -5.78258521e-01 -1.78710743e-01 -2.37900134e-01 -3.32420988e-01
  1.22378900e-04  1.14206887e-01  5.81325742e-01  9.78368234e-01
  2.01288167e+00  8.44089100e-01  8.06314433e-01  8.03687665e-01
  7.72359665e-02 -1.05462055e-01 -6.01927736e-02  3.45532543e-01]"
en,male,70.wav,and,2205,2745,0.04430090482716632,0.0,-1.0,-1.3277665742252862,-1.3277665742252864,112.85714285714286,0.5791323859386688,0.2355548094678531,0.5385654161099603,0.5385654161099606,540.0,0.9787234042553192,1.950943396226416,1.83288851720419,1.8328885172041902,"[-10.45116519   0.95848019   1.54808595  -0.13400209   0.79036174
   0.29264349   0.30410336   0.12048568   0.55908293   0.27624206
   0.63957964   0.32143574   0.47249168   0.19271804   0.46282371
   0.14789184   0.59252117   0.12635204   0.6043464    0.5781116
   0.39876087   0.52597106   0.50798485   0.2209516    0.33718537
   0.40752957   0.46102665   0.31630171   0.35500203   0.50511432
   0.29913225   0.51901332   0.48035679   0.37669541   0.46885291
   0.27784605   0.4293695    0.33622664   0.5035592    0.36312099]","[-2.43028540e+01  6.39189812e-01  1.50045869e+00 -1.25635345e+00
  5.42548060e-01 -3.66015823e-01 -4.85286751e-01 -7.78660881e-01
  1.29190512e-01 -5.38899457e-01  2.49056094e-01 -2.55392939e-01
 -1.41919210e-01 -6.67004680e-01 -5.76648329e-02 -7.45917140e-01
  2.83566085e-01 -7.93442088e-01  2.54171414e-01 -5.60250247e-02
 -2.56942397e-01  1.00986530e-02 -1.53655691e-02 -5.45260788e-01
 -3.42208288e-01 -1.05587585e-01  1.58774054e-01 -2.11909857e-01
 -2.51030855e-01  1.03760267e-01 -2.00216836e-01  5.51853705e-01
  1.23535761e+00  4.99557693e-01  5.55828889e-01  1.53667482e-01
  7.11991156e-02 -3.32099751e-01  1.23824133e-01 -1.68880717e-01]"
